use_sim_score
1.0
0.8499134770022305
0.8604619332013704
0.9336417618048019
0.9577383830656264
0.9209622153991465
0.9357904544312481
0.8932738101676918
0.8872053716829633
0.9549512798496473
0.9537015055302956
0.942881031796391
0.9589743026493239
0.955685682144642
0.9655079747698981
0.8754254177528235
0.8614775479322077
0.9594037409755662
0.967803465996288
0.9608134907970209
0.9754463100892616
0.9553200538638653
0.9398826637639953
0.9282492928097055
0.9488243521527797
0.9504724524672274
0.8952526384841709
0.8966934781733811
0.940383538441246
0.96495785202058
0.9594616802041931
0.9222838582341238
0.8725018483688158
0.9497559269376107
0.9641163951663828
0.9477532259135543
0.976518640354685
0.9665363029184558
0.9630824646752953
0.8898040141711814
0.8827242917155446
0.9628826228932705
0.9659575117468493
0.969076933757187
0.9574181962306755
0.9376090108710406
0.9397180427855728
0.8725587268105509
0.8857900779356905
0.9074951024865724
0.9512508896629782
0.9635181211951868
0.9621056247948623
0.9600687152525922
0.8854778830127437
0.8822871716294585
0.9627993486551584
0.9597741250163612
0.9699536002008697
0.9734207887789403
0.9496751316688868
0.9667150558549369
0.9431973736957361
0.8849565384283565
0.8880906378483825
0.9774970237380071
0.9573400760814409
0.9597029185930298
0.9523941253331132
0.9646939519095146
0.9459840908462442
0.894440355236907
0.9030101246200066
0.9679260039599284
0.9622801059607577
0.9656945352311271
0.9475812397018806
0.9639744742057319
0.9409866333933549
0.897412811918437
0.8952407984629831
0.9712507525739649
0.9666071114275663
0.9517322152572195
0.9456405367548321
0.8724967482144594
0.8754211738135688
0.9430617271705167
0.9071151673248825
0.8938833617855169
0.9519958389984886
0.9667799874513703
0.9791353668949371
0.9438699513436887
0.9276497512197655
0.8817618399172783
0.8730259496468774
0.9441739734324639
0.9339291137223537
0.9577176315926134
0.9373983373528059
0.9287224046191391
0.9452957714858273
0.8917661364385648
0.8856188334153441
0.9571044792376031
0.9563899257185693
0.9568501446483905
0.9589943896010298
0.9514233814590743
0.9463867903085176
0.9178275102367626
0.8741219564798945
0.8628482534873724
0.9729257948684207
0.949457563957667
0.959386746672064
0.9595316676374875
0.949449240144559
0.9557470789026344
0.94722989919652
0.9550004201865113
0.9500552709590844
