,Date,SPY_Adj Close,SPY_EMA,SPY_RSI,SPY_MACD,SPY_Signal,SPY_MACD_minus_signal,XLE_Adj Close,XLU_Adj Close,XLK_Adj Close,XLB_Adj Close,XLP_Adj Close,XLY_Adj Close,XLI_Adj Close,XLC_Adj Close,XLV_Adj Close,XLF_Adj Close,XLRE_Adj Close,TLT_Adj Close,TLT_EMA,TLT_RSI,TLT_MACD,TLT_Signal,TLT_MACD_minus_signal,HYXF_Adj Close,SJNK_Adj Close,SPTI_Adj Close,LQD_Adj Close,cosine_sim,bertopic_num,LDA_1,LDA_2,LDA_3,LDA_4,LDA_5,LDA_6,LDA_7,LDA_8,LDA_9,LDA_max_value,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_mean,d2v_1,d2v_2,d2v_3,d2v_4,d2v_5,d2v_6,d2v_7,d2v_8,d2v_9,d2v_10,d2v_mean,d2v_umap_first_component,d2v_umap_second_component,USE_Score,Fisher_left,Plosser_left,Bernanke_left,Geithner_left,Yellen_left,Associate Director_left,Brexit_left,Jerome H. Powell_left,John C. Williams_left,Raphael W. Bostic_left,SecretaryMr_left,Lockhart_left,Cumming_left,GSE_left,KrosznerMs_left,PianaltoMr_left,Associate Directors_left,MMIFF_left,MBS_left,Lacker_left,B. Any_left,Dudley_left,Williams_left,Kohn_left,Sack_left,Bid_left,ChairmanMr_left,Duke_left,William C. Dudley_left,James Bullard_left,Thomas M. Hoenig_left,Hoenig_left,Ben Bernanke_left,Elizabeth Duke_left,Charles L. Evans_left,Richard W. Fisher_left,Sandra Pianalto_left,Daniel K. Tarullo_left,William B. English_left,Charles I. Plosser_left,Janet L. Yellen_left,Loretta J. Mester_left,Narayana Kocherlakota_left,Kocherlakota_left,Senior Adviser_left,Stanley Fischer_left,Brian F. Madigan_left,Patrick Harker_left,Tools_left,Mester_left,Counsel_left,Jeffrey M. Lacker_left,Kashkari_left,Mark L. Mullinix_left,Randal K. Quarles_left,Hurricanes Harvey_left,Irma_left,Maria_left,James A. Clouse_left,Esther L. George_left,Robert S. Kaplan_left,Neel Kashkari_left,YCT_left,FIMA_left,Thomas_left,Thomas Laubach_left,Chair Powell_left,COVID-19_left,Christopher J. Waller_left,Lisa D. Cook_left,Austan D. Goolsbee_left,Lorie K. Logan_left,Sent_TFMR,Fisher_right,Plosser_right,Bernanke_right,Geithner_right,Yellen_right,Associate Director_right,Brexit_right,Jerome H. Powell_right,John C. Williams_right,Raphael W. Bostic_right,SecretaryMr_right,Lockhart_right,Cumming_right,GSE_right,KrosznerMs_right,PianaltoMr_right,Associate Directors_right,MMIFF_right,MBS_right,Lacker_right,B. Any_right,Dudley_right,Williams_right,Kohn_right,Sack_right,Bid_right,ChairmanMr_right,Duke_right,William C. Dudley_right,James Bullard_right,Thomas M. Hoenig_right,Hoenig_right,Ben Bernanke_right,Elizabeth Duke_right,Charles L. Evans_right,Richard W. Fisher_right,Sandra Pianalto_right,Daniel K. Tarullo_right,William B. English_right,Charles I. Plosser_right,Janet L. Yellen_right,Loretta J. Mester_right,Narayana Kocherlakota_right,Kocherlakota_right,Senior Adviser_right,Stanley Fischer_right,Brian F. Madigan_right,Patrick Harker_right,Tools_right,Mester_right,Counsel_right,Jeffrey M. Lacker_right,Kashkari_right,Mark L. Mullinix_right,Randal K. Quarles_right,Hurricanes Harvey_right,Irma_right,Maria_right,James A. Clouse_right,Esther L. George_right,Robert S. Kaplan_right,Neel Kashkari_right,YCT_right,FIMA_right,Thomas_right,Thomas Laubach_right,Chair Powell_right,COVID-19_right,Christopher J. Waller_right,Lisa D. Cook_right,Austan D. Goolsbee_right,Lorie K. Logan_right,Return_Next_FOMC,Return_Next_FOMC XLE,Return_Next_FOMC XLU,Return_Next_FOMC XLK,Return_Next_FOMC XLB,Return_Next_FOMC XLP,Return_Next_FOMC XLY,Return_Next_FOMC XLI,Return_Next_FOMC XLC,Return_Next_FOMC XLV,Return_Next_FOMC XLF,Return_Next_FOMC XLRE,Return_Next_FOMC TLT,Return_Next_FOMC SJNK,Return_Next_FOMC SPTI,Return_Next_FOMC LQD,Bull_Bear
0,2008-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,6.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0
1,2008-03-18,-0.04033288384900646,-0.03291407856086759,-0.006085501683317007,-0.4246186226794606,-0.4901923830391738,-1.9626722911725316,0.03357099134561259,-0.02771115056858453,-0.041024994015793625,0.00245668670286725,0.008414178760065338,-0.045935705645412495,-0.0077824199135212435,,-0.07195716013208786,-0.1332522472062515,,0.01629176674512256,0.004849632319984476,0.15847679978230844,-0.11077090753896768,-0.7505312714400104,-4.85054975685665,,,0.023078056731490326,-0.027075842281329865,inf,-0.6,-0.4994275898717371,2673.8852357119267,-0.2331532472957455,-0.9997676154857018,-0.23311327044905417,3.5576668242968355,-0.9994616618579447,-0.23315863209705545,-0.23309927461558155,0.33588589792928225,0.0330123422708255,-0.9505689306188817,0.13072199881466462,-1.5343771069250778,0.27143180017777313,-0.1640229193392464,3.336359140594066,-0.5855851052209118,0.6934506215895184,14.887062360813305,-1.2002491648590765,-0.9671912656214906,-0.9863619916962316,-0.19562926366604727,-8.372485655549,-0.5487552238070948,0.5955535219044814,1.1189841350777212,-12.595304050635646,-0.15008652299776948,-1.0,-1.0,-1.0,-1.0,-1.0,inf,inf,inf,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11295518438443142,0.08797137711203606,0.09261754506509878,0.13518813155213283,0.06820176787753263,0.02367399944654247,0.11677565081813956,0.06583012652821152,,0.10032188218320215,0.23147903718423757,,-0.047542350907786135,,-0.04482230332709891,0.05307997106469797,1
2,2008-04-30,0.07262230053542496,0.06889149399970629,0.4183708430021773,-1.9238740831537777,-1.8157958066130218,-3.2663535739082388,0.12154236845764865,0.06490639449651425,0.0941631375363392,0.07065845458039988,0.03208817820660781,0.07083994517272707,0.058047706614690275,,0.02836472205111429,0.09822678997798606,,-0.031250584162663575,-0.02153638418978998,-0.29323993406145177,-1.7324474414219293,-2.359245542958309,-1.4315892815596514,,,-0.021744246595608585,0.026004128783368108,0.03970679167090818,1.5,2.3034115380544837,-0.9998208373141546,-0.3750420471302853,803.5009808123478,-0.3750948053488792,-0.2334943025023991,58.41124364159259,-0.3750685711058931,-0.3750519861077989,-0.010564976168375595,0.02245125801231418,24.36868961468074,-0.08023115392678126,-13.780113961440534,0.06380056344697471,0.32272493766057053,-1.4314873401335233,1.3746493608352326,-0.49391508612295987,-0.7457555149126437,-5.9724561017553395,28.491585449562248,76.40829582497999,0.42939602568154456,0.08425688964437206,1.1466539434205205,0.5169192813696577,-0.5439591026483117,-1.0724897489058323,0.012411211828698088,inf,inf,inf,inf,,-1.0,-1.0,-1.0,-1.0,-1.0,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4463519313304721,8.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15977428142611882,-0.2306479263068142,-0.14115279595604013,-0.16403776342561738,-0.15721859826008588,-0.03419385150946452,-0.17682386003298567,-0.15400408921116748,,-0.0023073432001674554,-0.28592785717439206,,0.030101356586195616,,0.026573933251269777,-0.05903630995246223,0
3,2008-08-05,-0.08715198089069387,-0.08451020951844845,-0.20695389024550914,-1.4918587542164852,-2.0657053039808773,1.0739177706101746,-0.10910555784916554,-0.07624640145952588,-0.06987462588927817,-0.08656014367968601,-0.0021056733028567143,-0.1059839148602586,-0.09595638259647721,,0.026057378850946833,-0.187701067196406,,-0.0011492275764679594,-0.0029998702409621547,0.1805765001253481,-1.0361562519956091,-1.036474365586693,-1.0356753643565932,,,0.004829686655661192,-0.03303218116909412,0.10600420138193378,0.0,-0.9802149367147169,1.5715685580928414,1.5716953476830877,5.684273096437292,1.571718611978703,-0.2108087869439993,30.82987752758494,1.5716899257013943,1.5715604588443903,-0.0545658124534949,-0.08275884550121038,0.07904096411171291,0.0033428197041711627,-0.5417828172075214,-0.12033198982833582,-0.028600824840084194,3.987516957299392,0.6141401681406946,-0.8064589259393533,0.5229545432432599,0.22481570169491705,0.48329694187463046,0.1904758463189451,-0.02033742327036958,-2.776601741710568,-0.13942763091420585,0.7524500265687648,-0.04203162096421875,-1.9444510414159202,0.0850471424472714,-1.0,-0.4,-0.6,-0.33333333333333337,,,,,,,0.0,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917028860329064,0.022933313239002273,0.016447756111839462,-0.006100519767876289,0.03773168123464332,0.02530288660720592,0.14549571120534854,0.03928734501518272,,-0.056559721888780445,0.09772504478356048,,0.07179209350625526,,0.019673097797537897,-0.02695300683296531,1
4,2008-09-16,-0.04798169228740323,-0.03213041134825845,-0.1882339429590968,1.0854752305738695,-0.3157404422237259,-2.133915083965208,-0.08617224461016326,-0.05979864534768642,-0.07597514565715446,-0.048828462445042686,0.023197213304349207,0.039511796345089945,-0.05666903758129449,,-0.030502343037833612,-0.08997602241284552,,0.0706428659297873,0.06764310539412399,0.29392151057888904,82.00515642028152,118.4687120870342,25.64921166228687,,,0.02450278445319909,-0.05998518800205943,0.07100584863984083,0.0,-0.9843787415093077,0.09379123684821722,0.09378153381714616,0.28079868150275766,0.0938363921675649,0.0590463673437831,-0.8071742066729883,0.09382952801893563,0.09386501514596679,0.28079868150275766,0.0206378244499561,0.19429510075582468,0.0065971474659887175,0.11997795890059648,-0.11508891321409398,0.08569612368026536,0.1981483248786411,-0.010887643021755489,-1.4593370952735567,0.24540211212092689,0.0288024911101028,0.08151918221337007,0.004538994432764287,0.20521711492111283,0.2687366074712292,-0.006719497114808348,0.18873103271705727,0.02015723316845497,0.2995258650405528,0.025809279583042466,,-1.0,0.0,-1.0,,,,,,,-1.0,-1.0,inf,inf,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3235294117647059,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18071904554675244,-0.19246808198367737,-0.11373509676871552,-0.14326899849050112,-0.28670382248088677,-0.19178702123191071,-0.3297556333453905,-0.2206605935616952,,-0.1417715197217131,-0.16716708182948448,,-0.09339050846708641,,-0.02389470161903673,-0.0030317514203986873,0
5,2008-10-29,-0.22870073783415568,-0.24967912961179306,0.05931303986282832,3.3361041577185864,7.029284440076609,-1.7843619379825708,-0.27864032659384064,-0.17353374211640193,-0.21924414414765558,-0.33553228492592946,-0.1685898079275615,-0.29024383700030054,-0.2773296311429897,,-0.1722738627595467,-0.25714310424233,,-0.022747642537299106,-0.008942565242929135,-0.30356329016873596,-0.9095826545078946,-0.8126835299359372,-1.5809657284279104,,,0.0006080828341623601,-0.06301693942245812,-0.08866633575934302,0.0,15.533668278899377,-0.45909370767915036,-0.4591370423339124,0.21058239641485654,-0.45910988775202155,-0.3021945282705307,-0.9406851528113978,-0.4591124015769763,-0.4591489207762577,0.21058239641485654,0.21931034341179845,-0.43569376436122187,-0.16688563504723286,-2.445507758741708,-0.5505154936525556,-0.1338370905910633,-0.9711174131235438,-0.5949249436552229,-11.480965203365836,-0.7143941894997575,-0.030960462412058742,-0.06011778271493218,-0.22661408444245656,-0.3560843577618015,-0.4510204726669087,0.13348456981621482,-0.4492547007069263,0.04605181327932395,-1.6684837241882118,-0.038398970237324304,,,0.5,inf,,,,,,,inf,,-1.0,-1.0,-1.0,-1.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2352941176470588,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963245011925151,0.293020421442747,0.18668454971659487,0.17337493441490148,0.3121519578564925,0.1637448373512127,0.2972781394050167,0.24403317109779832,,0.15949499700465364,0.10470732704576313,,0.26445424398122774,,0.053968801949215495,0.17462463620746005,1
6,2008-12-16,-0.03237623664164058,-0.024441744808973875,0.19671832907070286,-0.9189152366541751,-0.792815797978264,0.8707939704445702,0.014380094848906344,0.013150807600192937,-0.0458692097327541,-0.023380327069436935,-0.004844970576348806,0.007034302404716142,-0.03329646004519138,,-0.012778865754893065,-0.15243577719656687,,0.24170660144392864,0.20472302510346596,0.6974141457107601,36.9846360605985,17.685352952934785,-6.129249325457085,,,0.054576884783377855,0.11160769678500193,0.06126359228436007,0.0,136.94046568679508,0.1985867875208478,0.19862860778852554,-0.8429354405082501,23.326620536005155,-0.930124999178698,237.47105460150883,14.691895123882075,0.1986638555761906,-0.34942393327044485,0.0007150334123677826,-0.06936617607643114,0.12094682966992809,-1.239538217063156,0.9642611767491314,0.046709768913371086,6.661201961163184,1.4896478212592643,-0.5820485870148135,0.42007726443165794,0.003994118025730797,-0.21345287383689338,0.06366507750822925,0.13379340941184625,1.1441554662815698,-0.11306175747422365,-0.29845345076786833,-0.05226805737580742,-0.4639487511067405,0.01610081150362408,,,-0.33333333333333337,-1.0,,,,,,,0.0,,inf,,,,0.0,-1.0,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2064516129032258,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01771561460688209,-0.015400632883136978,0.022890768162409536,0.028482990410581,-0.04516544587209259,-0.01685091623683388,-0.0758236989845511,-0.029382184497976915,,0.0487625964606071,-0.0771084777553005,,-0.330855223959463,,-0.06421217093553333,-0.08039751761604119,0
7,2009-01-28,-0.05009185124852267,-0.048592106208455,-0.0978020940938259,1.576611199746416,-0.21955938541112185,-1.2466273431207886,-0.0010205380342306336,0.036041575762602474,-0.017386219322173102,-0.06854577294152953,-0.021695886813182685,-0.06878939657983496,-0.0626786445431683,,0.035983730705714034,-0.22954425495186737,,-0.08914862251553435,-0.05332188492344603,-0.5653716450917088,-1.3161451617306488,-1.0530526220944458,-3.457220824065832,,,-0.009635286152155476,0.03121017916896074,-0.026869823452076447,0.0,-0.9999484714571648,-0.8187207048492059,-0.8187148678069834,-0.9998422340514154,-0.9910679443528633,-0.9988495114479076,-0.9999619149720815,733.7711691391894,-0.8187315992177606,1.0209786994111898,0.07577271092180848,-0.5969484720786062,-0.191122876294899,-13.144430336407067,-0.7317009148430167,-0.23703827323685578,-4.425918403983312,-0.2525084679438204,3.8212450722751345,-3.0659797785794147,-0.46918553340456703,-1.4738302958101954,-0.024195605538837595,-0.4227653784022186,-0.1933196874995209,0.11245720681987814,-4.302609382243266,0.48957635299897717,-0.5365273441741323,-0.0454339366919454,,,-1.0,,,inf,,,,,-1.0,,-1.0,,,,-1.0,inf,1.3333333333333335,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2482598607888631,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025727500328711517,-0.0897511425214903,-0.17950064487275552,0.016211636977695787,0.04040741549970306,-0.053114959211117974,0.010880826842195046,-0.08943741229583346,,-0.1275116276402113,0.14370668085731142,,0.06452282588154912,,0.010756117569944323,-0.07853163589529844,0
8,2009-03-18,-0.07581935157723418,-0.09229313426336438,0.16992788486148447,-0.047862796241043726,1.1911477494306153,-6.210599809553095,-0.09077168055572093,-0.14345906911015305,-0.0011745823444773151,-0.028138357441826467,-0.07481084602430066,-0.057908569737639914,-0.15211605683900176,,-0.09152789693449725,-0.08583757409455595,,-0.02462579663398523,-0.042991941491937746,0.37276114999544085,-0.45526043971965513,3.425264542006725,-1.1370912650790785,,,0.0011208314177888479,-0.047321456726337696,-0.06270096047765827,0.0,40146.01721624399,5.017736146687318,5.017630685217195,10681.373986126608,659.0748752119604,1320.4884597438008,5.017723063610757,-0.9955415806703651,5.01782546255964,-0.24342990923031194,-0.06499146688494495,3.267862384305791,0.12401183293271578,-0.8670003782067814,2.317419029692174,0.3703168003567041,-1.4410579766609874,0.008429073472719484,-0.8862702704949721,-1.3369949773066114,1.0220640533031848,-2.7403428426160152,0.19226646310487872,0.935788926618403,0.32757318836131066,-0.06988487455199521,-1.2633355097943473,-0.2998554925160696,-0.8432247792740506,-0.006793480806953522,,,inf,,,-1.0,,,,,inf,,,,,,,-1.0,-0.2857142857142857,-1.0,-1.0,inf,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2950819672131147,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19427924849785938,0.15167165000109095,0.1796178283270239,0.1448341786327325,0.2166856084607066,0.1234916644878723,0.2877076654623555,0.3654400358544042,,0.10348510340374673,0.3417985832064451,,-0.010945451616527824,,-0.0037502069792250126,0.08151932057056321,1
9,2009-04-29,0.1184598969206252,0.13503300318287792,0.10509843892945248,-2.395973602552007,-1.7489550769453317,-1.0426573675076907,0.06089996944537002,0.03615875921687084,0.1436595962882552,0.18854725101888015,0.04868081846357164,0.22979909572471557,0.21332397901540245,,0.01195720646924947,0.2559610091118891,,-0.035571248250513055,-0.02313440236521247,-0.24349224199052555,0.2518445383882242,-0.3972554666216469,-3.4296758866041226,,,-0.0026293755614361647,0.03419786384422552,0.09417864957295752,0.0,0.20916365261165226,0.042153019618994314,0.04216094232062617,-0.9390517986895281,-0.7767704741497574,1.798608870740217,0.042151077801085624,-0.9734077806569104,0.04215661510205981,0.20916365261165226,-0.07764704792480592,-0.1481024539077832,0.04906037399776397,-0.7120548663019958,0.07493498430696421,-0.04314909846601611,0.2688558389076121,0.12405579079340723,-0.01202560354636606,0.6806625229630758,-0.1764583892427285,-0.10592508293291658,0.030267904014732228,-0.007503533412768881,-0.33634871247262177,-0.005514177181046631,0.08785909297158079,0.014308342169475852,2.248883952830608,0.07635876689765175,,,0.0,,,,,,,,0.0,,,,,,,,-0.4,,,0.0,-1.0,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5098039215686274,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0698155488043406,-0.025167970332784284,0.038636312252644966,-0.0962467286021671,-0.17135708144795236,0.0029447893134557646,-0.23676912403317563,-0.20196718669409952,,0.0671225184219364,-0.16147782807502864,,-0.0125263238720702,,-0.015946455391883774,0.012393370146649652,0
